shop_id,nama_toko,username_shopee,followers,jumlah_produk,rating,rating_baik,rating_normal,rating_buruk,lokasi,official,verified,preferred_plus,response_rate,response_time_detik,cancellation_rate,deskripsi,estimasi_total_orders,estimasi_monthly_orders,estimasi_monthly_revenue_idr
165628338,"Putrieyelashes","nazillaeyelashes02",44168,177,4.845252,104969,2181,506,"KAB. PURBALINGGA","Tidak","Ya","Ya",95,1871,1,"kami adalah pengrajin bulumata,  kenapa kami jual Murah Karena kami Tangan pertama yang memproduksi Bulu Mata langsung... yuk yang Mau jadi reseller Dan dropsiper kami siap Untuk melayani",861248,23924,1913920000
212029621,"Freeman Beauty Official Shop","freemanbeauty",43982,47,4.882784,25585,354,79,"KOTA BEKASI","Ya","Tidak","Tidak",100,14,0,"Freeman Beauty Official Shop is the official account of Freeman Beauty Indonesia in Shopee.

Freeman Beauty was launched in 1976 with a vision to provide nature inspired hair care, facial masks, and b",208144,5782,462560000
69413780,"Skin Dewi Official Shop","skindewiofficial",43925,67,4.950864,25656,152,33,"KOTA TANGERANG SELATAN","Ya","Tidak","Tidak",100,2938,0,"Skin Dewi Official Shop adalah toko official Skin Dewi di platform Shopee

Halal & BPOM Certified

OPERATIONAL HOURS:
Mon - Fri / 09:00 - 18:00

CUT-OFF Time For Placing Order:
14:30 (GRAB/GOJEK)
14:3",206728,5742,459360000
81193742,"dr soap Official","drsoap",43848,47,4.951198,39018,241,43,"KOTA SURABAYA","Ya","Tidak","Tidak",64,5442,0,"#1 PRIME & HIGH-QUALITY PRODUCT.

Safer, Cleaner, Greener.

Operational Hour: Mon-Fri 08:30AM-4:000PM",314416,8734,698720000
300470589,"Ledolla Official Shop","ledolla.id",43190,31,4.838984,45892,902,117,"KOTA TANGERANG","Ya","Tidak","Tidak",87,6800,0,"",375288,10425,834000000
1502336937,"Becoming Official Store","becoming_id",42104,51,4.937341,43836,277,44,"KAB. TANGERANG","Ya","Tidak","Tidak",98,3820,0,"Welcome to becoming Official Shop.
becoming Official Shop adalah akun resmi dari becoming di platform Shopee. 
BPOM Certified.

Visit our Social Media: @becoming_id

Jam operasional:
Senin - Jumat 08.",353256,9813,785040000
136526502,"REI Skin Official Shop","reiskin",40971,29,4.954305,23863,85,18,"KOTA TANGERANG","Ya","Tidak","Tidak",95,6380,0,"REI Skin Official Shop adalah akun resmi dari REI Skin di platform Shopee.
Jam operasional: 9:00AM - 17:00PM

REI adalah brand personal care berasal dari Surabaya yang bertujuan untuk membantu masyara",191728,5326,426080000
29532134,"Elona World Official Shop","elonaworld",39432,39,4.913601,23057,280,48,"KOTA JAKARTA TIMUR","Ya","Tidak","Tidak",77,5020,0,"""ELONA WORLD OFFICIAL SHOP adalah akun resmi ELONA di platform Shopee""

JAM OPERASIONAL
Senin - Jumat ( 9.00 -18.00 )
Konfirmasi order yang masuk sebelum jam 1 siang, dikirim di hari yang sama. Lewat",187080,5197,415760000
13465477,"Rizky Perfume","rizkyparfum",39248,1567,4.828237,127709,2960,1031,"KOTA JAKARTA BARAT","Tidak","Ya","Ya",94,4982,2,"Haii kaka 
lengkapi kebutuhan parfum mu di toko kami!
untuk retail harga kami harga terbaik
silakan cek etalase kami ya

GARANSI ORIGINAL PRODUK 
Terimakasih",1053600,29267,2341360000
378296012,"DIZO Official Store","dizo.official",38634,103,4.882715,35502,572,167,"KAB. TANGERANG","Ya","Tidak","Tidak",100,76,0,"DIZO Official Store adalah Akun Resmi dari DIZO di Platform.
ShopeeOperational Hours :7:00-23:00",289928,8054,644320000
141157797,"CoverMake Official","covermakeofficial",38582,22,4.859517,52949,1043,180,"KOTA JAKARTA UTARA","Ya","Tidak","Tidak",74,5230,0,"Covermake Official  adalah akun resmi dari brand Covermake di Platform Shopee.

Be you. Do you. For you.
Welcome to Covermake Official

JAM OPERASIONAL:
Senin - Jumat: 09:00 - 17:00

Note:
Pesanan yg",433376,12038,963040000
478082177,"Oasea Official Shop","oaseaofficial",38132,35,4.926358,20610,149,81,"KAB. SLEMAN","Ya","Tidak","Tidak",100,3125,0,"Oasea Official Shop adalah akun resmi Oasea di Shopee.

Oasea Laboratories is a renewable skincare products approved by dermatologist and focuses on preserving marine environment.
Came from the word o",166720,4631,370480000
290661532,"theBalm Official Shop","thebalm_indonesia",36984,22,4.942573,3156,28,7,"KOTA JAKARTA SELATAN","Ya","Tidak","Tidak",82,7613,0,"theBalm Official Shop merupakan akun resmi milik theBalm Cosmetics Indonesia di platform Shopee.

theBalm Official Shop dijalankan dan dilayani oleh PT. Teguh Pesona selaku Distributor resmi theBalm d",25528,709,56720000
42177964,"Air Mancur Official Shop","airmancurofficial",36911,85,4.905959,49453,507,186,"KOTA TANGERANG","Ya","Tidak","Tidak",100,24,0,"Jam Operasional
Senin-Jumat= 09.00 WIB - 18.00 WIB
Sabtu-Minggu / Hari Libur= TUTUP

Pesanan yang masuk di senin - jumat di atas jam 15.00, akan di proses besok hari. Pesanan yang masuk di sabtu - min",401168,11144,891520000
303332419,"Mirelle Official Shop","mirellebeauty",36403,59,4.891891,28443,331,63,"KOTA SEMARANG","Ya","Tidak","Tidak",72,9807,0,"Mirelle Official Shop adalah akun resmi dari Mirelle di platform Shopee

✅ Semua produk kami READY Stok
 Bisa Bayar di Tempat (COD) 
⏰ Jadwal buka toko: Senin - Sabtu 08.00 - 17.00
GARANSI PUAS 15",230696,6408,512640000
58693264,"Since Day One Official Store","sincedayone.official",36062,16,4.867475,22009,350,60,"KAB. BOGOR","Ya","Tidak","Tidak",100,8,0,"For the One
At Since Day One, we believe that simplicity and honesty are the keys to true beauty. We are here to support you every step of the way, helping you embrace your authentic self.",179352,4982,398560000
290842788,"Absolute New York Official Shop","absolutenewyorkos",36012,45,4.901793,19812,275,72,"KOTA JAKARTA SELATAN","Ya","Tidak","Tidak",94,6560,0,"Absolute New York Official Shop adalah akun resmi Absolut New York di platfom Shopee Indonesia
Jam Operasional kami adalah :
Senin - Jum'at 09.00 s/d 17.00 
Sabtu = Libur
Minggu / Tanggal merah = Libu",161272,4480,358400000
94308560,"Repit Indonesia Official Shop","repitindonesia",35819,25,4.91117,5675,75,26,"KOTA JAKARTA UTARA","Ya","Tidak","Tidak",100,7967,0,"Repit Indonesia Official Shop adalah akun resmi dari REPIT INDONESIA di platform SHOPEE
Kami menjual dan menyediakan perangkat styling rambut dengan merk Repit yang merupakan alat kecantikan asal Kore",46208,1284,102720000
164501749,"BIYU Official Shop","biyuskin",34993,34,4.918101,28604,252,15,"KOTA JAKARTA TIMUR","Ya","Tidak","Tidak",99,4979,6,"BIYU Official Shop adalah Akun resmi dari BIYU di Platform Shopee. 

Jam Operasional: 
Senin - Jumat: 9AM-5PM
Sabtu Minggu Toko Libur

Pengiriman pesanan ada setiap hari✔️

BIYU adalah Solusi Efektif",230968,6416,513280000
240557409,"McNulty Coffee Indonesia","mcnultycoffee",34592,63,4.887957,11630,162,82,"KOTA JAKARTA SELATAN","Ya","Tidak","Tidak",72,794,0,"Akun Resmi Mcnulty Coffee Indonesia
Untuk pengiriman Hari Senin sd Jumat jam 09.00 sd 14.30.
Maksimal pengiriman instant di jam 2 siang.",94992,2639,211120000
73390282,"Dancoly Official Shop","dancoly",33874,58,4.953006,52828,232,44,"KOTA JAKARTA UTARA","Ya","Tidak","Tidak",100,2402,0,"> Dancoly Official Shop adalah akun resmi dari Dancoly di platform Shopee
> Jam Operasional: Senin - Sabtu (09.00 - 15:00)
> Minggu, Tanggal Merah / Public Holiday : OFF pengiriman
> Dancoly Paris Pro",424832,11801,944080000
1102968611,"Music Flower Official Store","musicflowerindonesia",33241,49,4.818829,44148,1342,221,"KOTA JAKARTA BARAT","Ya","Tidak","Tidak",100,1014,0,"Music Flower Official Store adalah akun resmi dari Music Flowerl di platform Shopee",365688,10158,812640000
1206879508,"Dr.Jart+ Official Store","drjartofficial",32619,33,4.953728,5096,28,8,"KOTA JAKARTA TIMUR","Ya","Tidak","Tidak",91,2277,0,"SKIN. SCIENCE. ART.",41056,1140,91200000
78711379,"Loreca Official Shop","lorecaofficial",31947,25,4.916009,13599,141,16,"KOTA JAKARTA UTARA","Ya","Tidak","Tidak",71,4922,0,"Loreca Official Shop adalah akun resmi dari Loreca di Shopee. 
Jam operasional : Senin - Jumat pk 08.30-16.00 
Konfirmasi pembayaran yang dilakukan sebelum pk 12.00 akan dikirimkan di hari yang sama.",110048,3057,244560000
233711658,"Viva Cosmetics Authorized Pdg","indocostique.pdg",31947,270,4.841142,128261,2334,527,"KOTA PADANG","Ya","Tidak","Tidak",78,3365,0,"Akun resmi dari PT. Panti Kosmetika Baru

Jam Buka:
Senin s/d Jumat : 08.00 - 16.30
Sabtu, Minggu dan Tanggal Merah Libur/Tutup

Untuk Pengiriman Hari Ini Juga Paling Lambat : 
Sameday : Senin s/d Jum",1048976,29138,2331040000
131135447,"Sinergia Beaute Official Shop","sinergiabeaute",31907,132,4.914216,22657,218,90,"KOTA JAKARTA TIMUR","Ya","Tidak","Tidak",100,2300,0,"Sinergia Beaute Official Shop akun resmi Sinergia di Shopee.
Sebagai Distributor Resmi Hair Food, Face Up, Maraes, KO5 dan Style Perfetto di Indonesia. 
Hair Food, Maraes dan KO5 adalah produk Hair In",183720,5103,408240000
1491258740,"Deoxide Official Store","deoxidestore",30983,44,4.911457,157704,1479,215,"KOTA TANGERANG","Ya","Tidak","Tidak",100,6122,0,"Deoxide Official Store adalah akun resmi dari Deoxide di platform shopee. Waktu operasional: 10.00 - 17.00 WIB",1275184,35422,2833760000
86665456,"BaliBahagia","balibahagia",30669,393,4.876972,306394,4912,1174,"KOTA DENPASAR","Tidak","Ya","Ya",100,5157,0,"Selamat datang di Bali Bahagia,
- Pesanan akan dikirim hari itu juga kalau kami  sudah menerima konfirmasi dari shopee sebelum jam 15.00
- HARI MINGGU LIBUR
- INSTANT mulai jam 9.00-17.00
- FREE BUBBL",2499840,69440,5555200000
137482106,"Flormar ID Official Shop","flormarindonesia",29892,63,4.887639,17494,265,89,"KOTA JAKARTA UTARA","Ya","Tidak","Tidak",81,9835,0,"Flormar Indonesia Official Shop adalah akun resmi dari Flormar Indonesia di Platform Shopee.

Jam Operasional CS Flormar: 
Senin - Jumat : 9.00 - 17.00

Pengiriman Senin-Minggu kecuali tanggal merah.",142784,3966,317280000
79492424,"Lunadorii Official Shop","lunadorii.id",29566,535,4.897841,42803,447,117,"KOTA JAKARTA TIMUR","Ya","Tidak","Tidak",97,2409,0,"Hello Lunababes!

Lunadorii Official Store merupakan akun resmi Lunadorii di platform Shopee.
Lunadorii merupakan gerai kosmetik dan distributor resmi dari brand didalamnya dengan produk berkualitas d",346936,9637,770960000
261507182,"Heimish Official Shop","heimishindonesia",28921,42,4.952349,39071,185,51,"KOTA TANGERANG","Ya","Tidak","Tidak",81,7817,0,"Welcome to Heimish Official Shop!
--
Heimish Official Shop merupakan akun resmi di platform Shopee. Seluruh produk yang dijual merupakan produk yang sudah teregistrasi, di impor langsung dari Korea da",314456,8735,698800000
19268741,"Meisa Bulu Mata Official Shop","meisabulumata",28766,251,4.943796,14545,74,8,"KOTA DENPASAR","Ya","Tidak","Tidak",84,8526,0,"Meisa Bulu Mata Official Shop adalah akun resmi dari Meisa Bulu Mata di platform Shopee. 
Dapatkan kualitas bulu mata terbaik di Meisa Bulu Mata, karena bulu mata kami BUKAN buatan pabrik, bulu mata k",117016,3250,260000000
1191619422,"Nurilab Official Shop","nurilab.store",28746,55,4.892052,52161,766,109,"KOTA TANGERANG","Ya","Tidak","Tidak",100,5977,0,"Nurilab Official Shop adalah akun resmi dari Nurilab di platform Shopee.
Waktu Operasional: Senin - Jumat jam 09.00 - 17.00
#DermsComeTrue",424288,11786,942880000
59971631,"BY_RIJU","helowganic",28592,14,4.799071,67651,2214,367,"KOTA CILEGON","Tidak","Tidak","Tidak",68,4739,10,"HELOWGANIC OFFICIAL adalah akun resmi dari @Helowganic di platform Shopee 


Herbal Product For Family #Alamidarialam


Jam Operasional:
Senin-Sabtu: 08.00-18.00 WIB (Di luar itu Slowrespon)",561856,15607,1248560000
97148691,"ACNOC Indonesia Official Shop","acnocindonesia",28546,13,4.857083,25920,492,69,"KOTA JAKARTA BARAT","Ya","Tidak","Tidak",100,9799,0,"Acnoc Meredakan Jerawat Tanpa Bekas - Shopee Best Seller Acne Treatment
ACNOC Official Shop akun resmi dari ACNOC di Platform Shopee.

• Menggunakan bahan2 natural
• BPOM certified 
• Halal certified",211848,5885,470800000
868951994,"P.CALM Official Shop","p.calm_indonesia",28277,56,4.931077,37852,250,55,"KOTA JAKARTA UTARA","Ya","Tidak","Tidak",100,3513,0,"Selamat datang di ""P.CALM Official Store ini adalah akun resmi dari P.CALM di platform Shopee""
-Menjual produk skin care yang terbuat dari bahan alami.
-Chat dbalas saat jam Oprasional (Monday-Friday)",305256,8479,678320000
349984980,"Dr Wolff Official Shop","dr.wolff.os.id",27932,42,4.90772,19683,193,40,"KOTA JAKARTA BARAT","Ya","Tidak","Tidak",96,3895,0,"Dr Wolff Official Shop merupakan akun resmi dari produk perawatan rambut dari Germany (Alpecin dan Plantur) di platform Shopee. Kami adalah distributor resmi yang ada di Indonesia. Seluruh produk yang",159328,4426,354080000
43696277,"Rossa Beauty Official Shop","rossabeauty.official",27464,68,4.893295,8833,103,27,"KAB. SUMEDANG","Ya","Tidak","Tidak",84,10507,0,"Rossa Beauty Official Shop adalah Akun Resmi dari Rossa Beauty by Rossa di platform Shopee. Pelayanan dan Pengiriman Setiap hari Kerja, Senin - Jumat Jam 09.00 - 17.00 WIB.",71704,1992,159360000
28176867,"Wak Doyok Official Store","wakdoyok.indonesia",26854,27,4.779588,51609,1671,316,"KOTA BANDUNG","Ya","Tidak","Tidak",82,7625,0,"Wak Doyok Official Store adalah akun resmi untuk seluruh produk Wak Doyok di platform Shopee. 

Wak Doyok adalah seorang local fashion celebrity asal Malaysia yang juga memiliki darah Indonesia (kakek",428768,11910,952800000
21446511,"Cahaya Naturals Official Shop","cahayanaturals",26684,41,4.912149,44442,341,68,"KOTA JAKARTA SELATAN","Ya","Tidak","Tidak",81,11016,0,"Cahaya Naturals Official Shop adalah akun resmi Cahaya Naturals di platform Shopee. 
Natural Skincare - No SLS, No Paraben, No Harsh Chemicals. Happy shopping!
Jam operasional :
Senin - Jumat (08.00 -",358808,9967,797360000
931931428,"Skinlutions Esc Official Store","skinlutionsofficial",25691,41,4.89446,18178,167,52,"KOTA JAKARTA BARAT","Ya","Tidak","Tidak",100,10,0,"Skinlutions Esc Official Store adalah akun resmi Skinlutions Esc di platfrom Shopee

Skinlutions mewakili ide dari berbagai solusi untuk kebutuhan kulit, tidak hanya untuk masalah kulit tertentu tapi",147176,4088,327040000
1033292700,"Xing Nail","xingnail",25512,99,4.75096,88911,3900,1271,"KOTA JAKARTA UTARA","Tidak","Ya","Ya",87,3093,0,"Selamat Datang di Toko Saya!
Kami Menyediakan Berbagai Macam Kebutuhan atau Accesories atau Alat untuk Nail Art
Demi Mempercantik Kuku Anda... 
Kuku adalah muka kedua Wanita!!

Terimakasih..",752656,20907,1672560000
1662543914,"NARS Official Store","narscosmeticsindonesia",25182,43,4.911401,1475,13,19,"KOTA TANGERANG","Ya","Tidak","Tidak",100,10,0,"",12056,335,26800000
1313652409,"Shu Uemura Official Store","shuuemuraofficial",24895,40,4.934692,5986,54,22,"KOTA TANGERANG","Ya","Tidak","Tidak",100,20,1,"Shu Uemura Official Store adalah akun resmi dari Shu Uemura di platform Shopee.

Waktu Operasional: 
Senin - Jumat 08:00 - 18:00
Sabtu - Minggu 08:00 - 11:00",48496,1347,107760000
199185710,"Rabbit Habit Official","rabbithabitofficial",24700,47,4.926213,6420,46,14,"KOTA JAKARTA BARAT","Ya","Tidak","Tidak",71,8580,0,"Rabbit Habit adalah produk kecantikan ASLI Indonesia yang terinspirasi dari legenda kelinci di bulan, yang selalu bekerja tanpa lelah menciptakan ramuan kecantikan terbaik untuk dewi bulan. Rabbit Hab",51840,1440,115200000
12027043,"Organic Supply Co. Official ","organicsupplyco",23597,81,4.918274,25250,269,28,"KOTA JAKARTA BARAT","Ya","Tidak","Tidak",98,693,0,"Akun resmi Organic Supply Co. pada platform Shopee. Waktu operasional: Senin-Jumat pukul 08.00-17.00. 
Pengiriman: Senin - Jumat KECUALI hari libur nasional/cuti bersama, pukul  08.00 - 16.00
Same Day",204376,5677,454160000
267071119,"BYS Cosmetics Official Shop","bysindonesia",23279,58,4.891014,5268,77,24,"KOTA JAKARTA SELATAN","Ya","Tidak","Tidak",85,5876,0,"BYS Cosmetics Official Shop merupakan akun resmi milik BYS Cosmetics Indonesia di platform Shopee.
BYS Cosmetics Official Shop dijalankan dan dilayani oleh PT. Teguh Pesona selaku Distributor resmi BY",42952,1193,95440000
85459574,"DR Rochelle Official Shop","dr_rochelleskinexpertindonesia",22517,9,4.848375,19200,358,101,"KOTA JAKARTA PUSAT","Ya","Tidak","Tidak",47,9533,0,"DR Rochelle Official Shop merupakan akun resmi dari DR Rochelle Skin Expert di platform Shopee. Dr. Rochelle merupakan brand perawatan kulit terbaik yang dapat digunakan sehari-hari karena memiliki ku",157272,4369,349520000
3188555,"Cyskin by Calysta","cyskinbycalysta",22512,55,4.919541,42801,325,62,"KOTA BANDUNG","Ya","Tidak","Tidak",99,5266,0,"Cyskin by Calysta adalah akun resmi dari Calysta di platform Shopee.
Cyskin mampu mengatasi keluhan kulit kusam, jerawat dan lainnya. Diawasi oleh dokter Spesialis Kulit.

Jam Operasional Pengiriman :",345504,9597,767760000
1213759520,"Erha Truwhite Official Store","truwhiteofficialstore",21798,68,4.938229,33028,182,61,"KOTA JAKARTA BARAT","Ya","Tidak","Tidak",100,27,0,"Truwhite Official Store adalah akun resmi dari Truwhite di platform shopee. Waktu Operasional: Senin-Jumat 07.00-22.00",266168,7394,591520000
268493582,"Aquila Herb Official","aquilaherbofficial",20898,67,4.907539,19589,195,33,"KAB. INDRAMAYU","Ya","Tidak","Tidak",100,5951,0,"Aquila Official Shop merupakan akun resmi Aquila di platform Shopee.

Aquila dibuat oleh seorang Pharmasist & dilakukan uji kualitas oleh Pharmasist dgn sertifikasi Good Manufacturing Practice

Aquila",158536,4404,352320000
185322553,"Oleca Organics Official Shop","olecaorganics",19647,15,4.91648,14895,132,22,"KOTA JAKARTA BARAT","Ya","Tidak","Tidak",81,4293,0,"Oleca Organics Official Shop adalah akun resmi Oleca Organics di platform Shopee. 
Jadwal Operasional : 
Senin - Sabtu: 09.00 - 16.45 WIB
Hari Minggu dan Hari Libur Nasional Tutup.",120392,3344,267520000
279468047,"Female Stuff Official Shop","female_stuff",19255,117,4.812483,37382,859,351,"KAB. SIDOARJO","Ya","Tidak","Tidak",92,4819,0,"Female Stuff menyediakan produk mulai dari perawatan rambut, penghilang bulu, perawatan kulit dan perawatan wajah.
Semua produk yang terdapat di etalase adalah ready stock dan kami melakukan pengirima",308736,8576,686080000
106733997,"I Am Addicted Official Shop","iamaddictedofficial",18992,81,4.934519,6042,57,6,"KOTA TANGERANG SELATAN","Ya","Tidak","Tidak",98,375,0,"I Am Addicted Official Shop merupakan akun resmi I Am Addicted di platform Shopee.

Your Beauty Tools Partner
www.iamaddicted.id",48840,1357,108560000
527861425,"Elizabeth Arden Official Shop","elizabetharden.official",18817,96,4.91924,2145,24,11,"KOTA JAKARTA BARAT","Ya","Tidak","Tidak",99,3859,0,"Selamat datang di akun resmi Elizabeth Arden Official.

Jam Operasional:
Senin - Jumat (09:00 - 17:00)
Weekend (Offline)",17440,484,38720000
610215585,"MadeVine Official Store","madevineofficialstore",18489,12,4.745802,47256,1698,318,"KOTA JAKARTA UTARA","Ya","Tidak","Tidak",82,1128,0,"Selamat datang di ""Madevine Official Store"" ini adalah akun resmi dari Madevine di platform Shopee"" :

- Chat akan dibalas saat jam Operasional (Senin - Sabtu)
- Waktu Operasional Senin - Jumat 08.00",394176,10949,875920000
169111593,"Kanebo Cosmetics Official Shop","kanebocosmeticsofficialshop",18125,69,4.956623,5669,33,7,"KOTA JAKARTA PUSAT","Ya","Tidak","Tidak",78,6008,0,"Kanebo Cosmetics Official Shop adalah akun resmi dari Kanebo Cosmetics di Platform Shopee.

A Japanese cosmetics brand that communicates not only beauty but ""Hope"", offering skincare and makeup lines",45672,1269,101520000
260230334,"Ailia Official Shop","ailia.naturals",17823,66,4.937421,13349,29,5,"KOTA DENPASAR","Ya","Tidak","Tidak",98,1816,0,"Ailia Official Shop adalah akun resmi dari Ailia di platform Shopee.

Bali based artisan ~maker of hand-crafted natural skincare.

Our products are inspired by nature, crafted from plants extracts, n",107064,2974,237920000
8093738,"Folti Baffi Official","foltibaffi",17506,76,4.810239,41101,1029,405,"KOTA SURABAYA","Ya","Tidak","Tidak",60,10429,11,"Folti Baffi merupakan akun resmi dari Folti Baffi Indonesia pada platform Shopee. 

Folti Baffi menggunakan bahan-bahan terpilih dan proses produksi terkontrol berstandar untuk menghasilkan produk yan",340280,9452,756160000
1346219783,"CLINIQUE Official Store","cliniqueofficial",17330,49,4.967548,8974,47,12,"KOTA JAKARTA TIMUR","Ya","Tidak","Tidak",91,2981,0,"",72264,2007,160560000
16027211,"Ayudya Naturally Official Shop","ayudyanaturally",16645,111,4.895208,33593,377,72,"KOTA JAKARTA BARAT","Ya","Tidak","Tidak",78,5320,0,"Ayudya Official Shop adalah akun resmi dari Ayudya di platform Shopee

✅ Semua produk kami READY Stok
 Bisa Bayar di Tempat (COD) 
⏰ Jadwal buka toko: Senin-Jumat jam 9-5 
 Lama Pengiriman: Karena",272336,7565,605200000
294944553,"Ekles Skincare Official Shop","eklesskincareofficial",16407,57,4.887162,12617,149,65,"KOTA JAKARTA UTARA","Ya","Tidak","Tidak",100,4433,0,"Ekles Official Shop adalah akun resmi dari brand Ekles Skin Care Clinic di platform Shopee. 
Pengiriman H+1 setelah pemesanan.
Operational Hours : Senin – Jumat (09.00 – 17.00)",102648,2851,228080000
301699781,"Gake Beauty","gake_beauty",16181,79,4.817314,35997,841,258,"KAB. SIDOARJO","Ya","Tidak","Tidak",93,4537,0,"Gake Beauty adalah akun resmi dari e-retail skincare Greendi platform Shopee. Kami menyediakan produk mulai dari perawatan kulit, perawatan tubuh dan kecantikan.
Semua produk yang terdapat di etalase",296768,8244,659520000
61902155,"Roegan Official Shop","roeganofficialshop",16003,18,4.887695,46509,605,106,"KOTA JAKARTA BARAT","Ya","Tidak","Tidak",100,8246,0,"A scientific community for hair-growth.
Roegan Official Shop adalah akun resmi Roegan di Shopee. 
Perawatan diri yang diformulasikan melalui proses studi ilmiah yang sudah terbukti.

Selamat berbelanj",377760,10493,839440000
163894786,"spirulinajaya","spirulinajaya",15401,13,4.671571,22417,1466,335,"KAB. TANGERANG","Tidak","Tidak","Tidak",32,2,5,"Welcome Reseller, Dropshiper & Grosiran.
 Pembelian Grosir Silahkan Hubungi Admin Langsung untuk mendapatkan harga menarik.
 Gratis ongkir tanpa minimal belanja & bisa COD (JNT)

 Jangan lupa",193744,5382,430560000
60330187,"Argavell Official Shop","argavell.id",15367,27,4.937996,33627,176,32,"KOTA SURABAYA","Ya","Tidak","Tidak",82,4158,0,"Argavell Official Shop adalah akun resmi dari Argavell di platform Shopee.
Shipments (JNE & J&T): H+1 After Payment
CAUTION: Please input the ""correct"" address during checkout, we do not offer refunds",270680,7519,601520000
1081901635,"VAMPS Official Store","itsvamps.id",15216,12,4.918958,7844,67,15,"KOTA JAKARTA UTARA","Ya","Tidak","Tidak",43,2,0,"VAMPS Official Store adalah akun resmi dari VAMPS di platform Shopee.

VITAL. ADVANCE. MINIMALIST. PURPOSE. SOCIAL. -- GLOW UP GLOWING. 

Operational Hours: Mon - Sun, 10.00 am - 21.00 pm
Chat CS Hour",63408,1761,140880000
53018304,"Utama Spice Official Shop","utamaspiceofficial",14529,247,4.923841,21149,171,33,"KAB. GIANYAR","Ya","Tidak","Tidak",76,6016,0,"Utama Spice adalah merek terkemuka dalam mengembangkan dan memproduksi produk perawatan kulit yang sepenuhnya terbuat dari bahan-bahan alami dengan resep yang eksotis. Kami menggunakan bahan-bahan men",170824,4745,379600000
471662353,"SmoothSkin Official Shop","smoothskinindonesia",14472,6,4.924242,794,7,4,"KOTA JAKARTA UTARA","Ya","Tidak","Tidak",100,6494,0,"Smoothskin Official Shop adalah akun resmi dari Smoothskin di Platform Shopee. Jam Operasional toko : Senin - Jumat (09.00-17.00 WIB) Sabtu (09.00-13.00 WIB)",6440,179,14320000
510901977,"Boots Official Shop","bootsofficial",14428,5210,4.932218,24263,191,107,"KOTA JAKARTA PUSAT","Ya","Tidak","Tidak",50,9540,1,"Boots Official Shop Indonesia adalah akun resmi Boots yang menyediakan berbagai produk skincare hingga makeup berkualitas. Nikmati pengalaman belanja yang aman, praktis dengan promo menarik serta prod",196488,5458,436640000
1377749130,"Drve Official Store","drve.id",14320,126,4.843572,36256,814,133,"KAB. TANGERANG","Ya","Tidak","Tidak",100,121,1,"Drve Official Store adalah akun resmi dari Drve di platform Shopee
Waktu Operasional: Senin - Jumat jam 08.00 - 17.00",297624,8267,661360000
902593276,"Laifen Official Store","laifenofficial",13225,18,4.950802,9169,49,37,"KOTA TANGERANG","Ya","Tidak","Tidak",99,3120,0,"LAIFEN INDONESIA

Business Hours : Senin - Jumat, 08:00 - 17:00 WIB

For Instant Shipping pesanan terakhir di jam 14:00

Hotline 1500699

Pengiriman dari : Kota Tangerang

Pengiriman dari TokoCabang m",74040,2057,164560000
241460190,"XAMUSEXY_cosmetic","xamusexy_cosmetic",13209,277,4.790413,93300,2785,827,"KOTA JAKARTA BARAT","Tidak","Ya","Tidak",100,2968,1,"MISS_GIRL COSMETICs 
JANGAN RAGU UNTUK BELANJA DI TOKO KAMI
SOAL HARGA SUDAH MENJADI.PRIORITAS KAMI 
DAN MELAYANIN DENGAN 
PEMESANAN PARTAI MELALUI CARGO HUBUNGIN 
ADMIN",775296,21536,1722880000
902683666,"ERHASTORE SURABAYA","erhastoreofficialsurabaya",13168,98,4.918256,27605,276,94,"KOTA JAKARTA BARAT","Ya","Tidak","Tidak",100,30,0,"ERHASTORE SURABAYA adalah akun cabang resmi ERHASTORE Official di platform Shopee

Selamat berbelanja di toko kami!

Operational Hours: 
Sun - Fri : 09.00 - 22.00 WIB
Sat - Mon : 09.00 - 16.00 WIB",223800,6217,497360000
123139024,"Royalty Cosmetic Official Shop","royaltyid.online",13089,46,4.696852,3964,178,80,"KOTA SURABAYA","Ya","Tidak","Tidak",59,10226,0,"akun resmi dari Green Angelica di platform shopee dan menyediakan berbagai produk original Green Angelica.
Hari operasional toko : senin - sabtu (khusus sabtu hanya sampai pukul 12.00 WIB) (kecuali ha",33776,938,75040000
114888240,"Phyto Organic Official Shop","phytoorganic",12790,157,4.902581,12434,171,26,"KOTA JAKARTA BARAT","Ya","Tidak","Tidak",73,4479,0,"Phyto Organic Official Shop adalah akun resmi dari Phyto Organic di platform Shopee. 

Jam Operasional: Senin-Jumat 09:00-16:00",101048,2807,224560000
16270619,"Green Angelica Official Shop","ga.greenangelica",12583,74,4.750509,12943,477,197,"KOTA SURABAYA","Ya","Tidak","Tidak",47,14114,22,"Green Angelica Official Shop adalah akun resmi dari Green Angelica di platform Shopee. Kami menyediakan produk mulai dari Perawatan Rambut dan Penghilang Bulu secara Permanen tanpa rasa sakit dan efek",108936,3026,242080000
599718351,"Crystal Story Gift","cstory.gift",12488,41,4.83611,9228,192,41,"KAB. SRAGEN","Tidak","Ya","Tidak",92,3775,0,"Hallo semuanya.. Selamat datang di toko resmi shopee kami Crystal Story Gift (cstory.gift) 

Tersedia berbagai macam gift yang bisa kalian berikan keorang terdekat kalian dan juga tersedia souvenir",75688,2102,168160000
